Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
66,0.9428712725639343,1.0130097156160394,0.9282779013933182,0.9838246827716473,259627200
67,0.9922977089881897,0.9932390388298298,0.9452251833851416,0.958405611224416,242435200
68,0.9414584040641785,0.9998293797976504,0.9395756445297729,0.9918266210503024,212262400
69,0.8995635509490967,0.940516859114823,0.8892073189092997,0.930161532102732,541822400
70,0.8228346109390259,0.8962687702395097,0.7898840057235476,0.8962687702395097,941136000
71,0.8571984767913818,0.9038010890562505,0.8171864803121314,0.8397817639631676,529827200
72,0.8426055908203125,0.8887366132547093,0.8209516965823421,0.8233052211564615,667620800
73,0.9329859018325806,0.9334566168894002,0.8214225618581895,0.8247183214458272,409561600
74,0.9555813670158386,0.9555813670158386,0.8990932333131679,0.9301619431625311,390924800
75,0.912273645401001,0.9809999702561453,0.9019174089549713,0.9504028811121767,520150400
76,0.8953275680541992,0.9395758983388984,0.8816764264573836,0.9315739418991394,722120000
77,0.9075663685798645,0.9075663685798645,0.8642594827289308,0.8661422421575027,443620800
78,0.966407060623169,0.9697027692030616,0.9193345597586549,0.9198052747114369,391641600
79,0.9136856198310852,0.9640537421047056,0.9038009048711997,0.9536975075976584,366912000
80,0.9546388983726501,0.956522563075801,0.8780279862922727,0.8826176843694249,326603200
81,0.9343982338905334,0.9602884750080275,0.9136858599909062,0.9574642843569664,249580800
82,0.9362809658050537,0.942400865935787,0.9179228743515828,0.9405172009191272,226195200
83,0.8877955079078674,0.9508734487737804,0.8849713176098016,0.9282782168918338,236432000
84,0.8666133284568787,0.9132151386934516,0.840723188070889,0.8957983746735598,489798400
85,0.833661675453186,0.8680252852912343,0.8327202452609455,0.8670838550989937,399515200
86,0.8520207405090332,0.8642597362506607,0.8338971016706827,0.8346031240936714,284076800
87,0.8294253945350647,0.8562569093368092,0.8284839643381603,0.8442532218122969,184900800
88,0.7941205501556396,0.8378989729499917,0.7898842643311366,0.8308376418270332,327140800
89,0.7479893565177917,0.7908255387493819,0.743752216510678,0.7837642085699741,535091200
90,0.774350106716156,0.7851770558980273,0.7456357841227671,0.7635232078136118,499744000
91,0.8105966448783875,0.8322496930681068,0.7890600436348486,0.7983576484883734,306913600
92,0.7606990337371826,0.8138913953183081,0.7541083691244358,0.8138913953183081,678932800
93,0.7960028648376465,0.8214222734501694,0.7738791643762849,0.7871768349228538,440451200
94,0.763523280620575,0.7809399909118435,0.7559912355844369,0.7804692758065839,398092800
95,0.7588163614273071,0.7903548801991622,0.7578749311162681,0.7757623584226963,373777600
96,0.7079773545265198,0.7475186281011243,0.7032694997979678,0.7475186281011243,740667200
97,0.6773794293403625,0.7060946106813133,0.6477236724962361,0.7060946106813133,755507200
98,0.6463115215301514,0.7032695049446104,0.6448994265537648,0.6816165104649656,517585600
99,0.660433292388916,0.6759671910862142,0.6251283052531384,0.6491356784049094,678462400
100,0.6572556495666504,0.697856408056797,0.6477235940027412,0.6665532526240215,406750400
101,0.6505477428436279,0.6769085895085062,0.6420751738138225,0.6627867360976498,181148800
102,0.659492015838623,0.6637283012154225,0.6157144524196049,0.6599626806942662,713059200
103,0.632660448551178,0.6872649628573175,0.6312483534258556,0.6543143000632909,433507200
104,0.6712603569030762,0.6745552120598673,0.6053582258336675,0.6157144617535362,903840000
105,0.697150468826294,0.7512842668594322,0.6703189022325525,0.7060946092737671,792848000
106,0.6877358555793762,0.7173916228136741,0.6754968557825352,0.7027990968419487,323668800
107,0.6995038986206055,0.7286889383917671,0.68020437862777,0.6926787811466512,525481600
108,0.7272769808769226,0.7305718866028253,0.6900892243959759,0.7051532666931827,337019200
109,0.7140964865684509,0.7418694339824761,0.7013867755702449,0.7352796734276981,238526400
110,0.7211578488349915,0.7376331296886778,0.7108016132400965,0.7286889891964785,252358400
111,0.6867940425872803,0.7263353088113416,0.6844405681744692,0.7258645938170514,290337600
112,0.7117428779602051,0.7131549728342347,0.6641988980208123,0.6867941255023753,351456000
113,0.6811458468437195,0.7249234089444686,0.6787923215190346,0.713155078410374,277446400
114,0.6957383751869202,0.7032695658058447,0.6703189036356071,0.6872649498467005,248572800
115,0.6867940425872803,0.7060944132189011,0.6707894311054918,0.7042107487726194,303564800
116,0.7277475595474243,0.7371624145243393,0.6764379549512037,0.68208718972507,394004800
117,0.7625816464424133,0.7828225916720645,0.7409278020849125,0.7418691817643093,501390400
118,0.8378987312316895,0.8576689644041504,0.7578747595055523,0.7606989995198202,490000000
119,0.8096544146537781,0.8680254076500233,0.806830224237614,0.8397817437115516,467712000
120,0.7785865664482117,0.822834847936267,0.765406139560158,0.8101251362144043,204965600
121,0.8153036236763,0.824718479691796,0.7851772006279804,0.7908255812763124,185354400
122,0.7795277237892151,0.8360149820510486,0.7776449140631516,0.8101248525078811,203470400
123,0.8200104832649231,0.8341322872054702,0.7757622111785812,0.8030644894859807,286428800
124,0.7719966173171997,0.8124792681653498,0.7691715728186808,0.7992988444904829,203660800
125,0.7889427542686462,0.8275426525005288,0.7785865184574029,0.7955325650717805,323097600
126,0.8030644655227661,0.8181276488668546,0.7851770421452292,0.7851770421452292,70828800
127,0.7776450514793396,0.8313081297744394,0.7644646268779949,0.8021230906232577,265216000
128,0.7804692387580872,0.7974160878882796,0.7475186298814064,0.7908254733755142,309545600
129,0.8200104832649231,0.8256597176902847,0.7851770655746882,0.7922375401706762,263603200
130,0.8604931235313416,0.877439970835275,0.8096541905579121,0.8148327598225283,397796000
131,0.8576690554618835,0.8925032800436578,0.8350737754070254,0.8586103851010363,357896000
132,0.8868541121482849,0.8877954418051035,0.8491955962663319,0.8755564467691683,225433600
133,0.8510792255401611,0.9132149244236496,0.8247183761407985,0.8812056950851611,445659200
134,0.8689663410186768,0.8887365699412964,0.8567273501427431,0.8604929691660862,190276800
135,0.8783815503120422,0.8859126904321656,0.8604932699009407,0.8774401200875273,260002400
136,0.8623760938644409,0.8868541865484987,0.8567277132150166,0.8812058058990743,318404800
137,0.7936497926712036,0.8557863054754554,0.7795279859267332,0.8313082624255966,457872800
138,0.830366849899292,0.8595518925657025,0.8153036134248655,0.8284840396137432,465572800
139,0.8068302273750305,0.8378989365992255,0.7974162257649844,0.8188339165788205,196235200
140,0.7333967089653015,0.7964737813660285,0.715508431283817,0.7917667817997047,412171200
141,0.7541086077690125,0.7625820347850197,0.7390453688034306,0.7578750334323726,211607200
142,0.7541086077690125,0.7719968922391628,0.74186955955915,0.7508137017942251,210470400
143,0.7832934856414795,0.802123146192898,0.7512842543242639,0.753167064513473,294985600
144,0.7277475595474243,0.7908254940379672,0.7060945646089283,0.7875305889301323,237893600
145,0.7654058933258057,0.7776449362234634,0.7343380989997849,0.7404571427950525,155299200
146,0.7428107857704163,0.7705837302497482,0.7418693555911153,0.7578748250638271,137284000
147,0.7117428779602051,0.7522255287809053,0.710801498137294,0.7381037252920645,162355200
148,0.7230406403541565,0.7239820706499466,0.6665533645059947,0.6863235515555957,339897600
149,0.7136254906654358,0.7719964034422375,0.6976208816745337,0.7451648484745174,263121600
150,0.7220988869667053,0.7390448749254567,0.7108012767447784,0.7211575074370047,187348000
151,0.7042108774185181,0.7230405364956684,0.6976211176912316,0.7220991566144358,176674400
152,0.7155086398124695,0.7296304973756557,0.7117430692295633,0.7249234964375182,379640800
153,0.7164499163627625,0.7296303407411903,0.7136257264620349,0.723040530786607,251714400
154,0.7183336615562439,0.7230406623403149,0.686323572425264,0.7056239499419104,238056000
155,0.7089188098907471,0.7183336153223344,0.6976211942108463,0.7169207157365772,156660000
156,0.7032694220542908,0.7220990791104248,0.7004452324343884,0.711742845662503,114200800
157,0.7305717468261719,0.7381037916733768,0.7051531317797461,0.7060945619666508,143673600
158,0.774820864200592,0.7898840989126104,0.7277475455300002,0.7286889254229647,270900000
159,0.7531670331954956,0.7804692630440815,0.751284223084577,0.7738795030748632,190176000
160,0.7606990337371826,0.7767036477967479,0.7475186095395956,0.7569325589864142,134467200
161,0.7785865664482117,0.7955326141071162,0.7588163786301768,0.7625819491216892,276802400
162,0.8181275725364685,0.8247182362826153,0.7691715021854971,0.775291450923432,236863200
163,0.8451946973800659,0.8529620499941295,0.8040059676298285,0.8235408463815717,310766400
164,0.8557862043380737,0.8661424394195555,0.8491955895299882,0.8510792544153263,334460000
165,0.8746145963668823,0.8887364450492928,0.8595514184798914,0.8623756072108646,359004800
166,0.8915618658065796,0.8953273851232154,0.8689665376164006,0.871790727383204,267030400
167,0.8962690830230713,0.9038011294933312,0.8842653930394269,0.8887370365528113,285392800
168,0.9179227948188782,0.9263953648715965,0.8877954197337866,0.8882661348298257,419596800
169,0.9555813670158386,0.9584055574998135,0.9207471368936279,0.9235713273776027,256872000
170,0.9405171275138855,0.9659366479464715,0.9376929374720346,0.9438129376837862,298642400
171,0.8802642822265625,0.9395757923073259,0.8699080472927054,0.9245125069591552,355404000
172,0.933927595615387,0.9424009718236345,0.8774402644695709,0.8906206920162689,217464800
173,0.8868541121482849,0.928278147774841,0.8812057319727161,0.928278147774841,195518400
174,0.8802642822265625,0.9094493221696467,0.8755564273429521,0.884029902446281,187381600
175,0.8699079155921936,0.9047422353397093,0.8586102521741616,0.8637888213710554,187997600
176,0.8736739158630371,0.8962691519842029,0.854845105501531,0.854845105501531,305984000
177,0.8564923405647278,0.8981516837818372,0.855786217618427,0.8821470683212286,426552000
178,0.8320141434669495,0.8764985761388072,0.8171862673994028,0.869907962070332,394514400
179,0.9136856198310852,0.9150976645061215,0.8294253583175273,0.8322495482262577,424536000
180,0.9028596878051758,0.9113322595310337,0.8821472139025959,0.9000346927604362,271510400
181,0.9195702075958252,0.9254538946451357,0.8821470015376796,0.8948567108155708,227388000
182,0.8539035320281982,0.8981517619281376,0.8322496797164644,0.8812058153291386,510490400
183,0.7861185669898987,0.7898841875429444,0.7531670994409839,0.7578749044619913,726700800
184,0.8058885335922241,0.8360149460108074,0.7842354936257949,0.7945908712537474,435551200
185,0.774820864200592,0.8247183728294071,0.7738794843076275,0.80306452355937,290936800
186,0.7371625304222107,0.7945911888885819,0.726806293905975,0.7795280017974973,402259200
187,0.8058885335922241,0.810596337033904,0.7249231937230004,0.7428106143996367,979585600
188,0.38788071274757385,0.43683684376476223,0.38223233256791483,0.4245977984406321,7421640800
189,0.36528632044792175,0.40294481207390337,0.3539887050830272,0.4020034069759955,2424788800
190,0.3361011743545532,0.3765838435095005,0.3342175351371768,0.375642438705183,2038120000
191,0.35587143898010254,0.35775422376558774,0.3295105916482431,0.3370426358180541,1466024000
192,0.33233481645584106,0.36905190157902623,0.33139341139395373,0.35398869153852347,873006400
193,0.3342176079750061,0.3455152222787305,0.31633018374456556,0.3417496273804631,612656800
194,0.32762783765792847,0.34457383248765666,0.31821298267802584,0.3408082625627438,597564800
195,0.3144473135471344,0.33798394077793736,0.3087980554141123,0.3257449247855088,691101600
196,0.2956176996231079,0.316330167422172,0.28808653535483975,0.30314974377958154,1198422400
197,0.30126699805259705,0.3135060183209028,0.29373495291969626,0.305973973188002,1191064000
198,0.33233481645584106,0.3332762215177284,0.3012669913129483,0.3050325612811662,1247752800
199,0.3238621950149536,0.3502230409519287,0.32197853044093544,0.33610121307068147,820176000
200,0.3031497597694397,0.3304520134556054,0.2965599749748326,0.3266864185530207,601720000
201,0.3031497597694397,0.3172715891178037,0.28243729087788105,0.2927935253236604,834265600
202,0.28526246547698975,0.29844289581946837,0.2758476317526081,0.28855737194520303,1506724800
203,0.29373499751091003,0.3069154248630528,0.2852624007575102,0.2871452112092302,791263200
204,0.3069153428077698,0.30974038733917364,0.29279351400530546,0.3052678903878866,551292000
205,0.2843208909034729,0.3144473276214207,0.28337948610728264,0.3116231132328498,804451200
206,0.27867165207862854,0.28902788489308257,0.27773027235601777,0.28714510030820073,663969600
207,0.27867165207862854,0.28432091086104777,0.2636084452321397,0.28337950599877665,721851200
208,0.27961310744285583,0.2890279370954859,0.26925687275792404,0.284320962213307,744503200
209,0.2909107208251953,0.3003255496255415,0.28243727183226686,0.2880865311236167,639189600
210,0.29467636346817017,0.30503257376266335,0.2899693631057955,0.2975014083783974,885880800
211,0.3087981641292572,0.31444742425115163,0.29279354862570206,0.29279354862570206,575366400
212,0.3361011743545532,0.3379839588235294,0.3172715196093557,0.31821289927401436,590693600
213,0.33515891432762146,0.3464565512928703,0.3304519405920115,0.3464565512928703,515821600
214,0.32292088866233826,0.34080831651446525,0.31444746253177475,0.33798410091419456,393478400
215,0.3210371434688568,0.3285691619315489,0.31350595461498315,0.32386218775262376,301963200
216,0.30220842361450195,0.32292089722522194,0.29844282785395826,0.32197863725138615,422088800
217,0.30409109592437744,0.30879806963205564,0.2871450805210928,0.29938409707704056,476834400
218,0.2871451675891876,0.29938418785624843,0.2871451675891876,0.29161681030815056,422251200
219,0.29185202717781067,0.30126687874824176,0.27490603848486167,0.2824372007470359,431816000
220,0.30503255128860474,0.3087981462731312,0.294676341757132,0.30032557641269536,409001600
221,0.2993842661380768,0.3040912676434376,0.28996943351815124,0.30173776689075715,282357600
222,0.28620362281799316,0.2984426371115181,0.2843208387108926,0.2937348095257035,239372000
223,0.27867165207862854,0.2899692897553537,0.27490608290886487,0.28902788489308257,446180000
224,0.28526246547698975,0.29373506415262696,0.2749062514528407,0.2800839436602646,408066400
225,0.28337955474853516,0.2937349345959713,0.28243729497571424,0.28902793461453136,301952000
226,0.27867165207862854,0.28808650517047185,0.2767888674937467,0.28337950599877665,280532000
227,0.2909107208251953,0.2937349105267739,0.28337953152787726,0.2840855789532719,160932800
228,0.2814958691596985,0.30032552523090866,0.2786716545478606,0.29938412036029605,258792800
229,0.2716112732887268,0.2862037953686156,0.2701991780721438,0.2814959649444772,269124800
230,0.26454997062683105,0.2758475883112379,0.2598429693105646,0.2725527075015889,492150400
231,0.24854525923728943,0.25607642334830216,0.2428959999809271,0.251369448921377,809597600
232,0.2570186257362366,0.2636084085764816,0.25325217720209725,0.25607636625653696,385705600
233,0.25136953592300415,0.25890155738945303,0.24760393999435437,0.25890155738945303,371520800
234,0.25607648491859436,0.2626671255611789,0.2466625086616122,0.2551351048906641,613978400
235,0.21559381484985352,0.22595002538241143,0.21088681437927612,0.22030164492945242,1374464000
236,0.21559381484985352,0.22406724027798086,0.21088681437927612,0.2174774547029729,408917600
237,0.22689135372638702,0.23065780254907056,0.21747738111050652,0.22312575965210305,435624000
238,0.22877421975135803,0.23159926446724002,0.2240672197127953,0.22877421975135803,332511200
239,0.23159925639629364,0.24101323100568875,0.22594999677034472,0.2297155916420356,386260000
240,0.2259499877691269,0.23442343692636936,0.22406720297811844,0.23442343692636936,344887200
241,0.2174774408340454,0.22971560608156263,0.21747744083404544,0.22642072607401273,263317600
242,0.21182815730571747,0.2212429850915732,0.2108867524600777,0.21936017540029365,513945600
243,0.2146524041891098,0.22030163924498994,0.2099454164098209,0.21936023414723216,325808000
244,0.21088683605194092,0.22971564433862568,0.21088683605194092,0.21653521708537937,374007200
245,0.21653515100479126,0.22030160033966648,0.20523837981554408,0.2075918795744765,565331200
246,0.21182815730571747,0.22594995904045218,0.20900395533862814,0.21465234670297684,366844800
247,0.2259499877691269,0.2259499877691269,0.2127695640645317,0.2127695640645317,318052000
248,0.22124308347702026,0.22595005951906272,0.214652442157606,0.22406727413017996,216815200
249,0.22312583029270172,0.22312583029270175,0.2137109999477302,0.21606450013172224,325466400
250,0.22312583029270172,0.22500864049576205,0.21559381015079054,0.21653519011265396,305177600
251,0.22406727075576782,0.22595005611629618,0.21841888953451202,0.2212430801451399,630336000
252,0.22406727075576782,0.22971565197702362,0.21936026964494082,0.22406727075576782,452312000
253,0.24666249752044678,0.251369498006168,0.217477455402661,0.21841886052773873,817073600
254,0.2570186257362366,0.27867161332837986,0.25325217720209725,0.273258592687256,739396000
255,0.24666249752044678,0.26172573371171226,0.24195466742570143,0.25513509336681145,412356000
256,0.24948665499687195,0.2558411073321834,0.24007182565263072,0.2551350598660004,373699200
257,0.25890153646469116,0.2657266801049813,0.24948670522500083,0.2532523008493102,588929600
258,0.24948665499687195,0.2560764397278017,0.24195463565556155,0.2513694649998028,580781600
259,0.271140456199646,0.27867161877890123,0.24477961482640775,0.24477961482640775,803734400
260,0.25890153646469116,0.27114058327736545,0.25701875122237106,0.2692569181466248,423376800
261,0.25796014070510864,0.27490616216150465,0.2560764756890721,0.2626671160941164,306118400
262,0.25325220823287964,0.2645498457229197,0.24854523427862413,0.2645498457229197,840873600
263,0.2814958691596985,0.2824372488906505,0.2654912321694655,0.2683154467813035,1227010400
264,0.29373499751091003,0.29467640273677004,0.28149597538462734,0.29279359228505003,776664000
265,0.2899693548679352,0.29561773503058414,0.27773033472032893,0.28714516478661073,519327200
266,0.3087981641292572,0.31538880419696946,0.2871451683921296,0.29091076359440005,879530400
267,0.3087981641292572,0.31162320899469903,0.2946763587966705,0.3106818290488812,717091200
268,0.30032554268836975,0.3097403712712443,0.29750135305202663,0.3097403712712443,489708800
269,0.29467636346817017,0.2984427883391389,0.28714517294423747,0.29373495836776187,482820800
270,0.32668641209602356,0.32762781708797883,0.2946763295204709,0.2946763295204709,855528800
271,0.32762783765792847,0.33139340758284125,0.31444741275311305,0.3248036225047457,692423200
272,0.32574501633644104,0.33892544078729403,0.322920826420195,0.32386223143883186,730704800
273,0.3182130455970764,0.3238623066294076,0.3087982138952805,0.3116232592160076,369695200
274,0.31068190932273865,0.330452125136784,0.308798243916414,0.31821307653351283,427341600
275,0.30409109592437744,0.30974032917784877,0.297501312621901,0.30879806963205564,286115200
276,0.3182130455970764,0.32221399900042946,0.3012670474166807,0.30362052280017854,462711200
277,0.3125646710395813,0.3144474815536587,0.2984428379938732,0.31115257572385874,393887200
278,0.3125646710395813,0.3172716721851038,0.3040912443964345,0.3097404804081361,604128000
279,0.28808650374412537,0.3135059432792139,0.2814958652717263,0.30879808938237485,590083200
280,0.29656001925468445,0.3012670198706412,0.28337959294889215,0.28714518841372394,274120000
281,0.28808650374412537,0.307856709664425,0.2862036940289051,0.3003255210828646,237070400
282,0.29373499751091003,0.29561778282296,0.27867175970704733,0.28902799652128014,309120000
283,0.30220842361450195,0.3097404698843717,0.2965600425435215,0.2965600425435215,311416000
284,0.28620362281799316,0.2937348095257035,0.2824371747159019,0.28620362281799316,263911200
285,0.27584749460220337,0.29279351313727814,0.27396470979910675,0.2890279183914216,314893600
286,0.2843208909034729,0.30032550148880777,0.27490606361215286,0.27490606361215286,390258400
287,0.28337955474853516,0.29185212454752946,0.2711405352437219,0.28714514970575417,431961600
288,0.28337955474853516,0.2843209597727561,0.2749061302009409,0.2805545100669371,293865600
289,0.29373499751091003,0.296560042797603,0.27961316493290733,0.2871452112092302,206438400
290,0.29185202717781067,0.2927934318879536,0.2814958211765493,0.2904399326824245,348516000
291,0.2749062180519104,0.29279362313894514,0.27302340740178427,0.2918522178138821,508233600
292,0.28243735432624817,0.28243735432624817,0.25890154500403384,0.26831554694514376,330461600
293,0.2899693548679352,0.30785678031785646,0.2749061446390044,0.2758475245730019,406201600
294,0.3069153428077698,0.3087981276164482,0.28996932422245614,0.29185210903113457,324172800
295,0.3238621950149536,0.3323347638108056,0.31162315181956407,0.3120938668457748,731802400
296,0.3200957775115967,0.3257450120177875,0.3125645877416776,0.32103718251775265,419540800
297,0.31350603699684143,0.3182130124126467,0.30785680169330376,0.3116232267187851,204859200
298,0.30503255128860474,0.31162319097521596,0.3012669814437432,0.310681811083833,299135200
299,0.2805546224117279,0.2993842890954763,0.2730234294815125,0.2965600980315642,391020000
300,0.29467636346817017,0.29467636346817017,0.2739647473485195,0.2843209827826794,443329600
301,0.30785679817199707,0.3087981781605898,0.27773035082728764,0.27867173081588037,477775200
302,0.29656001925468445,0.3219786119664289,0.29656001925468445,0.3144474461764335,529317600
303,0.2956176996231079,0.30597393352263996,0.2843209406508742,0.28620372543302547,470316000
304,0.30974042415618896,0.3106818292422591,0.29373495389401594,0.2975014038472863,356008800
305,0.29656001925468445,0.3153888261878904,0.29656001925468445,0.3120939458684551,499206400
306,0.3031497597694397,0.31444739922578124,0.2918521203130981,0.2979720699208438,371375200
307,0.32574501633644104,0.3276278263737148,0.304091167388255,0.30691535730450104,723301600
308,0.34645670652389526,0.3549301328767331,0.3313934687372318,0.3323348739620169,944888000
309,0.3280799090862274,0.3577541860179217,0.3182880113578789,0.3484152798304386,734451200
310,0.3444986641407013,0.34720982542121537,0.32988674070431934,0.33048989137975876,543821600
311,0.33395445346832275,0.338925470616517,0.3238622599423242,0.33259887235681584,584662400
312,0.33937686681747437,0.3532354888491766,0.32386234478126585,0.3279290640414371,613065600
313,0.3324477970600128,0.34223883997147586,0.32145130744048117,0.3396786672528879,400349600
314,0.32521769404411316,0.34133535686142374,0.3223555440550302,0.33274888175451756,340911200
315,0.3048824667930603,0.3223556931562401,0.3032248827191195,0.3217533969669101,368687200
316,0.29373499751091003,0.3050326144113328,0.2824373554708172,0.29765158213324044,685484800
317,0.31437233090400696,0.33892546359904413,0.30126699774911464,0.3103047580447022,446762400
318,0.3101547062397003,0.3169326140044135,0.29976050651200925,0.3133180063996577,324889600
319,0.30940142273902893,0.3214514975039801,0.30217052313110493,0.3116604488033981,266582400
320,0.33199578523635864,0.3419378465819326,0.3130159868119065,0.314823705177449,457374400
321,0.32838115096092224,0.34645667251957823,0.3205479573543541,0.3461555244414714,334096000
322,0.33772000670433044,0.3467577660622686,0.3185900299367344,0.32265677276513655,298933600
323,0.32295793294906616,0.33741887137094845,0.31422132129310637,0.33274897755676125,285224800
324,0.3072924315929413,0.31949349030875246,0.29524150695603874,0.3193425014812365,685199200
325,0.34329333901405334,0.36272529453746155,0.3175356152638577,0.3249166712118805,1100842400
326,0.3874293863773346,0.38788066847200786,0.35549522636393016,0.38486838374425225,1873670400
327,0.377186119556427,0.3860737432671162,0.37055837522860485,0.3755293908766597,693403200
328,0.36528632044792175,0.3765839609524829,0.3615198704472901,0.36664190155426907,541525600
329,0.36197203397750854,0.3728175124817941,0.3541388406256897,0.3664909142202106,377137600
330,0.37236616015434265,0.3744750259865163,0.35504309664465805,0.36468315210093577,330780800
331,0.3719140589237213,0.39315290363085986,0.37176307008886017,0.37914410120841807,799696800
332,0.39465951919555664,0.39601510043018195,0.37281754623139846,0.37959628201360374,453012000
